continent,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($) ,gdp_per_capita ($),generation
Asia,Qatar,2009,female,75+ years,0,1681,0.0,Qatar2009,,"97,798,351,648",64911,Silent
Asia,Qatar,2009,male,5-14 years,0,68172,0.0,Qatar2009,,"97,798,351,648",64911,Generation Z
Asia,Qatar,2009,male,75+ years,0,1779,0.0,Qatar2009,,"97,798,351,648",64911,Silent
Asia,Republic of Korea,2009,male,75+ years,1006,578635,173.86,Republic of Korea2009,,"901,934,953,365",19036,Silent
Asia,Republic of Korea,2009,male,55-74 years,3025,3806592,79.47,Republic of Korea2009,,"901,934,953,365",19036,Silent
Asia,Republic of Korea,2009,female,75+ years,920,1191463,77.22,Republic of Korea2009,,"901,934,953,365",19036,Silent
Asia,Republic of Korea,2009,male,35-54 years,4048,8621339,46.95,Republic of Korea2009,,"901,934,953,365",19036,Boomers
Asia,Republic of Korea,2009,male,25-34 years,1260,4022361,31.32,Republic of Korea2009,,"901,934,953,365",19036,Generation X
Asia,Republic of Korea,2009,female,25-34 years,1121,3844207,29.16,Republic of Korea2009,,"901,934,953,365",19036,Generation X
Asia,Republic of Korea,2009,female,55-74 years,1152,4264449,27.01,Republic of Korea2009,,"901,934,953,365",19036,Silent
Asia,Republic of Korea,2009,female,35-54 years,1780,8350429,21.32,Republic of Korea2009,,"901,934,953,365",19036,Boomers
Asia,Republic of Korea,2009,male,15-24 years,549,3472834,15.81,Republic of Korea2009,,"901,934,953,365",19036,Millenials
Asia,Republic of Korea,2009,female,15-24 years,460,3120462,14.74,Republic of Korea2009,,"901,934,953,365",19036,Millenials
Asia,Republic of Korea,2009,female,5-14 years,42,2908040,1.44,Republic of Korea2009,,"901,934,953,365",19036,Generation Z
Asia,Republic of Korea,2009,male,5-14 years,39,3199206,1.22,Republic of Korea2009,,"901,934,953,365",19036,Generation Z
Europe,Romania,2009,male,55-74 years,646,1946544,33.19,Romania2009,,"172,611,845,342",8465,Silent
Europe,Romania,2009,male,75+ years,159,512470,31.03,Romania2009,,"172,611,845,342",8465,Silent
Europe,Romania,2009,male,35-54 years,940,3031317,31.01,Romania2009,,"172,611,845,342",8465,Boomers
Europe,Romania,2009,male,25-34 years,275,1744278,15.77,Romania2009,,"172,611,845,342",8465,Generation X
Europe,Romania,2009,male,15-24 years,163,1556450,10.47,Romania2009,,"172,611,845,342",8465,Millenials
Europe,Romania,2009,female,75+ years,53,838699,6.32,Romania2009,,"172,611,845,342",8465,Silent
Europe,Romania,2009,female,55-74 years,124,2388417,5.19,Romania2009,,"172,611,845,342",8465,Silent
Europe,Romania,2009,female,35-54 years,131,3055180,4.29,Romania2009,,"172,611,845,342",8465,Boomers
Europe,Romania,2009,female,15-24 years,39,1491923,2.61,Romania2009,,"172,611,845,342",8465,Millenials
Europe,Romania,2009,female,25-34 years,32,1658906,1.93,Romania2009,,"172,611,845,342",8465,Generation X
Europe,Romania,2009,male,5-14 years,14,1111827,1.26,Romania2009,,"172,611,845,342",8465,Generation Z
Europe,Romania,2009,female,5-14 years,10,1054871,0.95,Romania2009,,"172,611,845,342",8465,Generation Z
Asia,Russian Federation,2009,male,75+ years,1534,2012787,76.21,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Asia,Russian Federation,2009,male,25-34 years,7233,11373727,63.59,Russian Federation2009,,"1,222,643,696,992",9118,Generation X
Asia,Russian Federation,2009,male,35-54 years,11721,19901557,58.89,Russian Federation2009,,"1,222,643,696,992",9118,Boomers
Asia,Russian Federation,2009,male,55-74 years,5637,10645241,52.95,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Asia,Russian Federation,2009,male,15-24 years,4632,10819693,42.81,Russian Federation2009,,"1,222,643,696,992",9118,Millenials
Asia,Russian Federation,2009,female,75+ years,1133,5657810,20.03,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Asia,Russian Federation,2009,female,55-74 years,1519,16287675,9.33,Russian Federation2009,,"1,222,643,696,992",9118,Silent
Asia,Russian Federation,2009,female,35-54 years,1930,22050450,8.75,Russian Federation2009,,"1,222,643,696,992",9118,Boomers
Asia,Russian Federation,2009,female,25-34 years,986,11440839,8.62,Russian Federation2009,,"1,222,643,696,992",9118,Generation X
Asia,Russian Federation,2009,female,15-24 years,839,10472951,8.01,Russian Federation2009,,"1,222,643,696,992",9118,Millenials
Asia,Russian Federation,2009,male,5-14 years,166,6869835,2.42,Russian Federation2009,,"1,222,643,696,992",9118,Generation Z
Asia,Russian Federation,2009,female,5-14 years,78,6552868,1.19,Russian Federation2009,,"1,222,643,696,992",9118,Generation Z
North America,Saint Lucia,2009,male,35-54 years,6,21964,27.32,Saint Lucia2009,,"1,262,973,407",7902,Boomers
North America,Saint Lucia,2009,male,55-74 years,2,9605,20.82,Saint Lucia2009,,"1,262,973,407",7902,Silent
North America,Saint Lucia,2009,male,15-24 years,3,15639,19.18,Saint Lucia2009,,"1,262,973,407",7902,Millenials
North America,Saint Lucia,2009,male,25-34 years,2,13332,15.0,Saint Lucia2009,,"1,262,973,407",7902,Generation X
North America,Saint Lucia,2009,female,15-24 years,0,15855,0.0,Saint Lucia2009,,"1,262,973,407",7902,Millenials
North America,Saint Lucia,2009,female,25-34 years,0,13937,0.0,Saint Lucia2009,,"1,262,973,407",7902,Generation X
North America,Saint Lucia,2009,female,35-54 years,0,23037,0.0,Saint Lucia2009,,"1,262,973,407",7902,Boomers
North America,Saint Lucia,2009,female,5-14 years,0,14879,0.0,Saint Lucia2009,,"1,262,973,407",7902,Generation Z
North America,Saint Lucia,2009,female,55-74 years,0,10217,0.0,Saint Lucia2009,,"1,262,973,407",7902,Silent
North America,Saint Lucia,2009,female,75+ years,0,3676,0.0,Saint Lucia2009,,"1,262,973,407",7902,Silent
North America,Saint Lucia,2009,male,5-14 years,0,14963,0.0,Saint Lucia2009,,"1,262,973,407",7902,Generation Z
North America,Saint Lucia,2009,male,75+ years,0,2716,0.0,Saint Lucia2009,,"1,262,973,407",7902,Silent
North America,Saint Vincent and Grenadines,2009,male,25-34 years,1,8944,11.18,Saint Vincent and Grenadines2009,,"674,922,481",6754,Generation X
North America,Saint Vincent and Grenadines,2009,female,15-24 years,0,10126,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Millenials
North America,Saint Vincent and Grenadines,2009,female,25-34 years,0,8643,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Generation X
North America,Saint Vincent and Grenadines,2009,female,35-54 years,0,13206,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Boomers
North America,Saint Vincent and Grenadines,2009,female,5-14 years,0,9944,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Generation Z
North America,Saint Vincent and Grenadines,2009,female,55-74 years,0,5787,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Silent
North America,Saint Vincent and Grenadines,2009,female,75+ years,0,1761,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Silent
North America,Saint Vincent and Grenadines,2009,male,15-24 years,0,10305,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Millenials
North America,Saint Vincent and Grenadines,2009,male,35-54 years,0,14258,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Boomers
North America,Saint Vincent and Grenadines,2009,male,5-14 years,0,10156,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Generation Z
North America,Saint Vincent and Grenadines,2009,male,55-74 years,0,5558,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Silent
North America,Saint Vincent and Grenadines,2009,male,75+ years,0,1239,0.0,Saint Vincent and Grenadines2009,,"674,922,481",6754,Silent
Europe,Serbia,2009,male,75+ years,204,212060,96.2,Serbia2009,,"42,616,653,300",6116,Silent
Europe,Serbia,2009,male,55-74 years,341,795140,42.89,Serbia2009,,"42,616,653,300",6116,Silent
Europe,Serbia,2009,male,35-54 years,328,994315,32.99,Serbia2009,,"42,616,653,300",6116,Boomers
Europe,Serbia,2009,female,75+ years,92,324298,28.37,Serbia2009,,"42,616,653,300",6116,Silent
Europe,Serbia,2009,male,25-34 years,85,520754,16.32,Serbia2009,,"42,616,653,300",6116,Generation X
Europe,Serbia,2009,female,55-74 years,145,923078,15.71,Serbia2009,,"42,616,653,300",6116,Silent
Europe,Serbia,2009,female,35-54 years,102,1020674,9.99,Serbia2009,,"42,616,653,300",6116,Boomers
Europe,Serbia,2009,male,15-24 years,38,464633,8.18,Serbia2009,,"42,616,653,300",6116,Millenials
Europe,Serbia,2009,female,25-34 years,29,507066,5.72,Serbia2009,,"42,616,653,300",6116,Generation X
Europe,Serbia,2009,female,15-24 years,8,443784,1.8,Serbia2009,,"42,616,653,300",6116,Millenials
Europe,Serbia,2009,male,5-14 years,1,391205,0.26,Serbia2009,,"42,616,653,300",6116,Generation Z
Europe,Serbia,2009,female,5-14 years,0,371233,0.0,Serbia2009,,"42,616,653,300",6116,Generation Z
Africa,Seychelles,2009,male,55-74 years,1,4543,22.01,Seychelles2009,,"847,397,850",10157,Silent
Africa,Seychelles,2009,male,35-54 years,3,13762,21.8,Seychelles2009,,"847,397,850",10157,Boomers
Africa,Seychelles,2009,female,15-24 years,0,7002,0.0,Seychelles2009,,"847,397,850",10157,Millenials
Africa,Seychelles,2009,female,25-34 years,0,7236,0.0,Seychelles2009,,"847,397,850",10157,Generation X
Africa,Seychelles,2009,female,35-54 years,0,12916,0.0,Seychelles2009,,"847,397,850",10157,Boomers
Africa,Seychelles,2009,female,5-14 years,0,6600,0.0,Seychelles2009,,"847,397,850",10157,Generation Z
Africa,Seychelles,2009,female,55-74 years,0,4788,0.0,Seychelles2009,,"847,397,850",10157,Silent
Africa,Seychelles,2009,female,75+ years,0,1926,0.0,Seychelles2009,,"847,397,850",10157,Silent
Africa,Seychelles,2009,male,15-24 years,0,8119,0.0,Seychelles2009,,"847,397,850",10157,Millenials
Africa,Seychelles,2009,male,25-34 years,0,8495,0.0,Seychelles2009,,"847,397,850",10157,Generation X
Africa,Seychelles,2009,male,5-14 years,0,7017,0.0,Seychelles2009,,"847,397,850",10157,Generation Z
Africa,Seychelles,2009,male,75+ years,0,1025,0.0,Seychelles2009,,"847,397,850",10157,Silent
Asia,Singapore,2009,male,75+ years,22,50400,43.65,Singapore2009,,"192,408,387,762",54413,Silent
Asia,Singapore,2009,female,75+ years,18,75900,23.72,Singapore2009,,"192,408,387,762",54413,Silent
Asia,Singapore,2009,male,55-74 years,50,299900,16.67,Singapore2009,,"192,408,387,762",54413,Silent
Asia,Singapore,2009,male,35-54 years,99,623400,15.88,Singapore2009,,"192,408,387,762",54413,Boomers
Asia,Singapore,2009,male,25-34 years,41,274700,14.93,Singapore2009,,"192,408,387,762",54413,Generation X
Asia,Singapore,2009,female,55-74 years,33,313500,10.53,Singapore2009,,"192,408,387,762",54413,Silent
Asia,Singapore,2009,male,15-24 years,21,254400,8.25,Singapore2009,,"192,408,387,762",54413,Millenials
Asia,Singapore,2009,female,35-54 years,40,626800,6.38,Singapore2009,,"192,408,387,762",54413,Boomers
Asia,Singapore,2009,female,15-24 years,11,250100,4.4,Singapore2009,,"192,408,387,762",54413,Millenials
Asia,Singapore,2009,female,25-34 years,9,296900,3.03,Singapore2009,,"192,408,387,762",54413,Generation X
Asia,Singapore,2009,female,5-14 years,3,228900,1.31,Singapore2009,,"192,408,387,762",54413,Generation Z
Asia,Singapore,2009,male,5-14 years,2,241200,0.83,Singapore2009,,"192,408,387,762",54413,Generation Z
Europe,Slovakia,2009,male,75+ years,35,93229,37.54,Slovakia2009,,"88,945,625,174",17299,Silent
Europe,Slovakia,2009,male,55-74 years,161,457071,35.22,Slovakia2009,,"88,945,625,174",17299,Silent
Europe,Slovakia,2009,male,35-54 years,242,774112,31.26,Slovakia2009,,"88,945,625,174",17299,Boomers
Europe,Slovakia,2009,male,25-34 years,65,473483,13.73,Slovakia2009,,"88,945,625,174",17299,Generation X
Europe,Slovakia,2009,male,15-24 years,40,408014,9.8,Slovakia2009,,"88,945,625,174",17299,Millenials
Europe,Slovakia,2009,female,55-74 years,22,569666,3.86,Slovakia2009,,"88,945,625,174",17299,Silent
Europe,Slovakia,2009,female,35-54 years,21,774237,2.71,Slovakia2009,,"88,945,625,174",17299,Boomers
Europe,Slovakia,2009,female,75+ years,5,190507,2.62,Slovakia2009,,"88,945,625,174",17299,Silent
Europe,Slovakia,2009,female,25-34 years,6,453130,1.32,Slovakia2009,,"88,945,625,174",17299,Generation X
Europe,Slovakia,2009,female,15-24 years,4,391007,1.02,Slovakia2009,,"88,945,625,174",17299,Millenials
Europe,Slovakia,2009,female,5-14 years,0,271665,0.0,Slovakia2009,,"88,945,625,174",17299,Generation Z
Europe,Slovakia,2009,male,5-14 years,0,285623,0.0,Slovakia2009,,"88,945,625,174",17299,Generation Z
Europe,Slovenia,2009,male,75+ years,38,48622,78.15,Slovenia2009,,"50,244,793,832",25872,Silent
Europe,Slovenia,2009,male,55-74 years,117,211765,55.25,Slovenia2009,,"50,244,793,832",25872,Silent
Europe,Slovenia,2009,male,35-54 years,134,316752,42.3,Slovenia2009,,"50,244,793,832",25872,Boomers
Europe,Slovenia,2009,male,25-34 years,43,162292,26.5,Slovenia2009,,"50,244,793,832",25872,Generation X
Europe,Slovenia,2009,female,75+ years,21,101714,20.65,Slovenia2009,,"50,244,793,832",25872,Silent
Europe,Slovenia,2009,female,55-74 years,38,230162,16.51,Slovenia2009,,"50,244,793,832",25872,Silent
Europe,Slovenia,2009,male,15-24 years,18,125503,14.34,Slovenia2009,,"50,244,793,832",25872,Millenials
Europe,Slovenia,2009,female,35-54 years,33,298902,11.04,Slovenia2009,,"50,244,793,832",25872,Boomers
Europe,Slovenia,2009,female,15-24 years,3,115384,2.6,Slovenia2009,,"50,244,793,832",25872,Millenials
Europe,Slovenia,2009,female,25-34 years,2,145730,1.37,Slovenia2009,,"50,244,793,832",25872,Generation X
Europe,Slovenia,2009,female,5-14 years,0,89801,0.0,Slovenia2009,,"50,244,793,832",25872,Generation Z
Europe,Slovenia,2009,male,5-14 years,0,95410,0.0,Slovenia2009,,"50,244,793,832",25872,Generation Z
Africa,South Africa,2009,male,25-34 years,80,4482123,1.78,South Africa2009,,"297,216,730,669",6517,Generation X
Africa,South Africa,2009,male,55-74 years,34,2011938,1.69,South Africa2009,,"297,216,730,669",6517,Silent
Africa,South Africa,2009,male,75+ years,4,249921,1.6,South Africa2009,,"297,216,730,669",6517,Silent
Africa,South Africa,2009,male,35-54 years,79,5245122,1.51,South Africa2009,,"297,216,730,669",6517,Boomers
Africa,South Africa,2009,male,15-24 years,77,5166324,1.49,South Africa2009,,"297,216,730,669",6517,Millenials
Africa,South Africa,2009,female,15-24 years,36,5087135,0.71,South Africa2009,,"297,216,730,669",6517,Millenials
Africa,South Africa,2009,female,75+ years,3,502919,0.6,South Africa2009,,"297,216,730,669",6517,Silent
Africa,South Africa,2009,female,35-54 years,25,5714588,0.44,South Africa2009,,"297,216,730,669",6517,Boomers
Africa,South Africa,2009,female,25-34 years,18,4321786,0.42,South Africa2009,,"297,216,730,669",6517,Generation X
Africa,South Africa,2009,female,55-74 years,8,2569004,0.31,South Africa2009,,"297,216,730,669",6517,Silent
Africa,South Africa,2009,male,5-14 years,6,5162677,0.12,South Africa2009,,"297,216,730,669",6517,Generation Z
Africa,South Africa,2009,female,5-14 years,2,5093511,0.04,South Africa2009,,"297,216,730,669",6517,Generation Z
Europe,Spain,2009,male,75+ years,517,1514292,34.14,Spain2009,,"1,499,099,749,931",34470,Silent
Europe,Spain,2009,male,55-74 years,714,4165673,17.14,Spain2009,,"1,499,099,749,931",34470,Silent
Europe,Spain,2009,male,35-54 years,945,7078821,13.35,Spain2009,,"1,499,099,749,931",34470,Boomers
Europe,Spain,2009,male,25-34 years,344,3882169,8.86,Spain2009,,"1,499,099,749,931",34470,Generation X
Europe,Spain,2009,female,75+ years,149,2382502,6.25,Spain2009,,"1,499,099,749,931",34470,Silent
Europe,Spain,2009,male,15-24 years,139,2527370,5.5,Spain2009,,"1,499,099,749,931",34470,Millenials
Europe,Spain,2009,female,55-74 years,227,4595765,4.94,Spain2009,,"1,499,099,749,931",34470,Silent
Europe,Spain,2009,female,35-54 years,274,6917215,3.96,Spain2009,,"1,499,099,749,931",34470,Boomers
Europe,Spain,2009,female,25-34 years,80,3645416,2.19,Spain2009,,"1,499,099,749,931",34470,Generation X
Europe,Spain,2009,female,15-24 years,32,2405171,1.33,Spain2009,,"1,499,099,749,931",34470,Millenials
Europe,Spain,2009,male,5-14 years,7,2247483,0.31,Spain2009,,"1,499,099,749,931",34470,Generation Z
Europe,Spain,2009,female,5-14 years,1,2128209,0.05,Spain2009,,"1,499,099,749,931",34470,Generation Z
South America,Suriname,2009,male,75+ years,4,4932,81.1,Suriname2009,,"3,875,409,836",8238,Silent
South America,Suriname,2009,male,35-54 years,46,67116,68.54,Suriname2009,,"3,875,409,836",8238,Boomers
South America,Suriname,2009,male,55-74 years,12,24763,48.46,Suriname2009,,"3,875,409,836",8238,Silent
South America,Suriname,2009,male,25-34 years,18,39139,45.99,Suriname2009,,"3,875,409,836",8238,Generation X
South America,Suriname,2009,male,15-24 years,18,47548,37.86,Suriname2009,,"3,875,409,836",8238,Millenials
South America,Suriname,2009,female,55-74 years,6,29225,20.53,Suriname2009,,"3,875,409,836",8238,Silent
South America,Suriname,2009,female,15-24 years,9,45374,19.84,Suriname2009,,"3,875,409,836",8238,Millenials
South America,Suriname,2009,female,75+ years,1,6530,15.31,Suriname2009,,"3,875,409,836",8238,Silent
South America,Suriname,2009,female,35-54 years,9,65668,13.71,Suriname2009,,"3,875,409,836",8238,Boomers
South America,Suriname,2009,female,25-34 years,4,38634,10.35,Suriname2009,,"3,875,409,836",8238,Generation X
South America,Suriname,2009,female,5-14 years,3,49092,6.11,Suriname2009,,"3,875,409,836",8238,Generation Z
South America,Suriname,2009,male,5-14 years,1,52427,1.91,Suriname2009,,"3,875,409,836",8238,Generation Z
Europe,Sweden,2009,male,75+ years,109,316812,34.41,Sweden2009,,"429,657,033,108",49070,Silent
Europe,Sweden,2009,male,55-74 years,261,1029075,25.36,Sweden2009,,"429,657,033,108",49070,Silent
Europe,Sweden,2009,male,35-54 years,313,1266615,24.71,Sweden2009,,"429,657,033,108",49070,Boomers
Europe,Sweden,2009,male,25-34 years,111,588185,18.87,Sweden2009,,"429,657,033,108",49070,Generation X
Europe,Sweden,2009,male,15-24 years,91,632027,14.4,Sweden2009,,"429,657,033,108",49070,Millenials
Europe,Sweden,2009,female,35-54 years,133,1226921,10.84,Sweden2009,,"429,657,033,108",49070,Boomers
Europe,Sweden,2009,female,55-74 years,106,1048846,10.11,Sweden2009,,"429,657,033,108",49070,Silent
Europe,Sweden,2009,female,75+ years,36,481488,7.48,Sweden2009,,"429,657,033,108",49070,Silent
Europe,Sweden,2009,female,15-24 years,43,600839,7.16,Sweden2009,,"429,657,033,108",49070,Millenials
Europe,Sweden,2009,female,25-34 years,33,561793,5.87,Sweden2009,,"429,657,033,108",49070,Generation X
Europe,Sweden,2009,female,5-14 years,3,488574,0.61,Sweden2009,,"429,657,033,108",49070,Generation Z
Europe,Sweden,2009,male,5-14 years,3,514747,0.58,Sweden2009,,"429,657,033,108",49070,Generation Z
Europe,Switzerland,2009,male,75+ years,124,233232,53.17,Switzerland2009,,"541,506,500,414",73529,Silent
Europe,Switzerland,2009,male,55-74 years,242,780927,30.99,Switzerland2009,,"541,506,500,414",73529,Silent
Europe,Switzerland,2009,male,35-54 years,311,1204496,25.82,Switzerland2009,,"541,506,500,414",73529,Boomers
Europe,Switzerland,2009,male,15-24 years,75,470230,15.95,Switzerland2009,,"541,506,500,414",73529,Millenials
Europe,Switzerland,2009,male,25-34 years,72,512293,14.05,Switzerland2009,,"541,506,500,414",73529,Generation X
Europe,Switzerland,2009,female,75+ years,41,385288,10.64,Switzerland2009,,"541,506,500,414",73529,Silent
Europe,Switzerland,2009,female,55-74 years,85,827353,10.27,Switzerland2009,,"541,506,500,414",73529,Silent
Europe,Switzerland,2009,female,35-54 years,106,1184336,8.95,Switzerland2009,,"541,506,500,414",73529,Boomers
Europe,Switzerland,2009,female,25-34 years,25,512791,4.88,Switzerland2009,,"541,506,500,414",73529,Generation X
Europe,Switzerland,2009,female,15-24 years,20,452598,4.42,Switzerland2009,,"541,506,500,414",73529,Millenials
Europe,Switzerland,2009,male,5-14 years,3,412300,0.73,Switzerland2009,,"541,506,500,414",73529,Generation Z
Europe,Switzerland,2009,female,5-14 years,1,388714,0.26,Switzerland2009,,"541,506,500,414",73529,Generation Z
Asia,Thailand,2009,male,75+ years,116,755613,15.35,Thailand2009,,"281,710,095,725",4736,Silent
Asia,Thailand,2009,male,55-74 years,542,3927105,13.8,Thailand2009,,"281,710,095,725",4736,Silent
Asia,Thailand,2009,male,25-34 years,707,5357432,13.2,Thailand2009,,"281,710,095,725",4736,Generation X
Asia,Thailand,2009,male,35-54 years,1172,9681789,12.11,Thailand2009,,"281,710,095,725",4736,Boomers
Asia,Thailand,2009,male,15-24 years,369,4914657,7.51,Thailand2009,,"281,710,095,725",4736,Millenials
Asia,Thailand,2009,female,55-74 years,185,4542278,4.07,Thailand2009,,"281,710,095,725",4736,Silent
Asia,Thailand,2009,female,35-54 years,382,10260748,3.72,Thailand2009,,"281,710,095,725",4736,Boomers
Asia,Thailand,2009,female,75+ years,35,1099718,3.18,Thailand2009,,"281,710,095,725",4736,Silent
Asia,Thailand,2009,female,25-34 years,142,5309573,2.67,Thailand2009,,"281,710,095,725",4736,Generation X
Asia,Thailand,2009,female,15-24 years,100,4716781,2.12,Thailand2009,,"281,710,095,725",4736,Millenials
Asia,Thailand,2009,male,5-14 years,20,4588799,0.44,Thailand2009,,"281,710,095,725",4736,Generation Z
Asia,Thailand,2009,female,5-14 years,17,4329225,0.39,Thailand2009,,"281,710,095,725",4736,Generation Z
North America,Trinidad and Tobago,2009,male,25-34 years,27,114143,23.65,Trinidad and Tobago2009,,"19,175,196,446",15652,Generation X
North America,Trinidad and Tobago,2009,male,15-24 years,25,115721,21.6,Trinidad and Tobago2009,,"19,175,196,446",15652,Millenials
North America,Trinidad and Tobago,2009,male,35-54 years,38,180029,21.11,Trinidad and Tobago2009,,"19,175,196,446",15652,Boomers
North America,Trinidad and Tobago,2009,male,75+ years,3,14407,20.82,Trinidad and Tobago2009,,"19,175,196,446",15652,Silent
North America,Trinidad and Tobago,2009,male,55-74 years,13,90729,14.33,Trinidad and Tobago2009,,"19,175,196,446",15652,Silent
North America,Trinidad and Tobago,2009,female,55-74 years,6,98779,6.07,Trinidad and Tobago2009,,"19,175,196,446",15652,Silent
North America,Trinidad and Tobago,2009,female,15-24 years,5,113362,4.41,Trinidad and Tobago2009,,"19,175,196,446",15652,Millenials
North America,Trinidad and Tobago,2009,female,25-34 years,5,113622,4.4,Trinidad and Tobago2009,,"19,175,196,446",15652,Generation X
North America,Trinidad and Tobago,2009,female,35-54 years,5,182233,2.74,Trinidad and Tobago2009,,"19,175,196,446",15652,Boomers
North America,Trinidad and Tobago,2009,male,5-14 years,1,90312,1.11,Trinidad and Tobago2009,,"19,175,196,446",15652,Generation Z
North America,Trinidad and Tobago,2009,female,5-14 years,0,87970,0.0,Trinidad and Tobago2009,,"19,175,196,446",15652,Generation Z
North America,Trinidad and Tobago,2009,female,75+ years,0,23790,0.0,Trinidad and Tobago2009,,"19,175,196,446",15652,Silent
Asia,Turkey,2009,male,75+ years,33,806623,4.09,Turkey2009,,"644,639,902,581",9773,Silent
Asia,Turkey,2009,male,55-74 years,130,3897113,3.34,Turkey2009,,"644,639,902,581",9773,Silent
Asia,Turkey,2009,male,35-54 years,287,9160329,3.13,Turkey2009,,"644,639,902,581",9773,Boomers
Asia,Turkey,2009,male,25-34 years,189,6272520,3.01,Turkey2009,,"644,639,902,581",9773,Generation X
Asia,Turkey,2009,male,15-24 years,139,6380792,2.18,Turkey2009,,"644,639,902,581",9773,Millenials
Asia,Turkey,2009,female,75+ years,17,1170072,1.45,Turkey2009,,"644,639,902,581",9773,Silent
Asia,Turkey,2009,female,15-24 years,74,6097408,1.21,Turkey2009,,"644,639,902,581",9773,Millenials
Asia,Turkey,2009,female,55-74 years,38,4301203,0.88,Turkey2009,,"644,639,902,581",9773,Silent
Asia,Turkey,2009,female,25-34 years,44,6101898,0.72,Turkey2009,,"644,639,902,581",9773,Generation X
Asia,Turkey,2009,female,35-54 years,58,9027289,0.64,Turkey2009,,"644,639,902,581",9773,Boomers
Asia,Turkey,2009,male,5-14 years,23,6542691,0.35,Turkey2009,,"644,639,902,581",9773,Generation Z
Asia,Turkey,2009,female,5-14 years,18,6204481,0.29,Turkey2009,,"644,639,902,581",9773,Generation Z
Asia,Turkmenistan,2009,male,15-24 years,47,551843,8.52,Turkmenistan2009,,"20,214,385,965",4508,Millenials
Asia,Turkmenistan,2009,male,75+ years,2,28728,6.96,Turkmenistan2009,,"20,214,385,965",4508,Silent
Asia,Turkmenistan,2009,male,25-34 years,28,409223,6.84,Turkmenistan2009,,"20,214,385,965",4508,Generation X
Asia,Turkmenistan,2009,male,35-54 years,33,546900,6.03,Turkmenistan2009,,"20,214,385,965",4508,Boomers
Asia,Turkmenistan,2009,male,55-74 years,7,171156,4.09,Turkmenistan2009,,"20,214,385,965",4508,Silent
Asia,Turkmenistan,2009,female,15-24 years,20,545660,3.67,Turkmenistan2009,,"20,214,385,965",4508,Millenials
Asia,Turkmenistan,2009,female,25-34 years,14,413552,3.39,Turkmenistan2009,,"20,214,385,965",4508,Generation X
Asia,Turkmenistan,2009,male,5-14 years,8,490138,1.63,Turkmenistan2009,,"20,214,385,965",4508,Generation Z
Asia,Turkmenistan,2009,female,35-54 years,3,590092,0.51,Turkmenistan2009,,"20,214,385,965",4508,Boomers
Asia,Turkmenistan,2009,female,55-74 years,1,206817,0.48,Turkmenistan2009,,"20,214,385,965",4508,Silent
Asia,Turkmenistan,2009,female,5-14 years,2,478874,0.42,Turkmenistan2009,,"20,214,385,965",4508,Generation Z
Asia,Turkmenistan,2009,female,75+ years,0,51484,0.0,Turkmenistan2009,,"20,214,385,965",4508,Silent
Europe,Ukraine,2009,male,75+ years,532,802009,66.33,Ukraine2009,,"117,227,769,792",2691,Silent
Europe,Ukraine,2009,male,35-54 years,3133,6221337,50.36,Ukraine2009,,"117,227,769,792",2691,Boomers
Europe,Ukraine,2009,male,55-74 years,1882,3841612,48.99,Ukraine2009,,"117,227,769,792",2691,Silent
Europe,Ukraine,2009,male,25-34 years,1504,3534883,42.55,Ukraine2009,,"117,227,769,792",2691,Generation X
Europe,Ukraine,2009,male,15-24 years,906,3418274,26.5,Ukraine2009,,"117,227,769,792",2691,Millenials
Europe,Ukraine,2009,female,75+ years,313,2034703,15.38,Ukraine2009,,"117,227,769,792",2691,Silent
Europe,Ukraine,2009,female,55-74 years,556,5806966,9.57,Ukraine2009,,"117,227,769,792",2691,Silent
Europe,Ukraine,2009,female,35-54 years,502,6971143,7.2,Ukraine2009,,"117,227,769,792",2691,Boomers
Europe,Ukraine,2009,female,25-34 years,186,3494937,5.32,Ukraine2009,,"117,227,769,792",2691,Generation X
Europe,Ukraine,2009,female,15-24 years,148,3267238,4.53,Ukraine2009,,"117,227,769,792",2691,Millenials
Europe,Ukraine,2009,male,5-14 years,34,2136975,1.59,Ukraine2009,,"117,227,769,792",2691,Generation Z
Europe,Ukraine,2009,female,5-14 years,19,2027867,0.94,Ukraine2009,,"117,227,769,792",2691,Generation Z
Asia,United Arab Emirates,2009,male,25-34 years,52,2097782,2.48,United Arab Emirates2009,,"253,547,358,747",34960,Generation X
Asia,United Arab Emirates,2009,male,15-24 years,15,780955,1.92,United Arab Emirates2009,,"253,547,358,747",34960,Millenials
