continent,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Asia,Republic of Korea,2011,female,75+ years,894,1360809,65.7,Republic of Korea2011,,"1,202,463,682,634",25157,Silent
Asia,Republic of Korea,2011,male,35-54 years,4255,8696946,48.93,Republic of Korea2011,,"1,202,463,682,634",25157,Generation X
Asia,Republic of Korea,2011,male,25-34 years,1384,3868804,35.77,Republic of Korea2011,,"1,202,463,682,634",25157,Millenials
Asia,Republic of Korea,2011,female,55-74 years,1178,4598818,25.62,Republic of Korea2011,,"1,202,463,682,634",25157,Boomers
Asia,Republic of Korea,2011,female,25-34 years,901,3682791,24.47,Republic of Korea2011,,"1,202,463,682,634",25157,Millenials
Asia,Republic of Korea,2011,female,35-54 years,1694,8426582,20.1,Republic of Korea2011,,"1,202,463,682,634",25157,Generation X
Asia,Republic of Korea,2011,male,15-24 years,528,3543608,14.9,Republic of Korea2011,,"1,202,463,682,634",25157,Millenials
Asia,Republic of Korea,2011,female,15-24 years,347,3161440,10.98,Republic of Korea2011,,"1,202,463,682,634",25157,Millenials
Asia,Republic of Korea,2011,male,5-14 years,30,2914466,1.03,Republic of Korea2011,,"1,202,463,682,634",25157,Generation Z
Asia,Republic of Korea,2011,female,5-14 years,26,2677562,0.97,Republic of Korea2011,,"1,202,463,682,634",25157,Generation Z
Asia,Republic of Korea,2012,male,75+ years,1137,745816,152.45,Republic of Korea2012,,"1,222,807,284,485",25464,Silent
Asia,Republic of Korea,2012,male,55-74 years,3039,4379584,69.39,Republic of Korea2012,,"1,222,807,284,485",25464,Boomers
Asia,Republic of Korea,2012,female,75+ years,887,1444622,61.4,Republic of Korea2012,,"1,222,807,284,485",25464,Silent
Asia,Republic of Korea,2012,male,35-54 years,3732,8693747,42.93,Republic of Korea2012,,"1,222,807,284,485",25464,Generation X
Asia,Republic of Korea,2012,male,25-34 years,1210,3795994,31.88,Republic of Korea2012,,"1,222,807,284,485",25464,Millenials
Asia,Republic of Korea,2012,female,55-74 years,1060,4778393,22.18,Republic of Korea2012,,"1,222,807,284,485",25464,Boomers
Asia,Republic of Korea,2012,female,25-34 years,733,3604570,20.34,Republic of Korea2012,,"1,222,807,284,485",25464,Millenials
Asia,Republic of Korea,2012,female,35-54 years,1539,8431939,18.25,Republic of Korea2012,,"1,222,807,284,485",25464,Generation X
Asia,Republic of Korea,2012,male,15-24 years,475,3573502,13.29,Republic of Korea2012,,"1,222,807,284,485",25464,Millenials
Asia,Republic of Korea,2012,female,15-24 years,299,3188031,9.38,Republic of Korea2012,,"1,222,807,284,485",25464,Millenials
Asia,Republic of Korea,2012,male,5-14 years,28,2802575,1.0,Republic of Korea2012,,"1,222,807,284,485",25464,Generation Z
Asia,Republic of Korea,2012,female,5-14 years,20,2582212,0.77,Republic of Korea2012,,"1,222,807,284,485",25464,Generation Z
Asia,Republic of Korea,2013,male,75+ years,1191,806960,147.59,Republic of Korea2013,,"1,305,604,981,272",27060,Silent
Asia,Republic of Korea,2013,male,55-74 years,3136,4595358,68.24,Republic of Korea2013,,"1,305,604,981,272",27060,Boomers
Asia,Republic of Korea,2013,female,75+ years,816,1531049,53.3,Republic of Korea2013,,"1,305,604,981,272",27060,Silent
Asia,Republic of Korea,2013,male,35-54 years,4112,8662051,47.47,Republic of Korea2013,,"1,305,604,981,272",27060,Generation X
Asia,Republic of Korea,2013,male,25-34 years,1126,3731895,30.17,Republic of Korea2013,,"1,305,604,981,272",27060,Millenials
Asia,Republic of Korea,2013,female,55-74 years,1004,4970200,20.2,Republic of Korea2013,,"1,305,604,981,272",27060,Boomers
Asia,Republic of Korea,2013,female,25-34 years,698,3536920,19.73,Republic of Korea2013,,"1,305,604,981,272",27060,Millenials
Asia,Republic of Korea,2013,female,35-54 years,1550,8407766,18.44,Republic of Korea2013,,"1,305,604,981,272",27060,Generation X
Asia,Republic of Korea,2013,male,15-24 years,473,3589652,13.18,Republic of Korea2013,,"1,305,604,981,272",27060,Millenials
Asia,Republic of Korea,2013,female,15-24 years,283,3205797,8.83,Republic of Korea2013,,"1,305,604,981,272",27060,Millenials
Asia,Republic of Korea,2013,male,5-14 years,21,2708467,0.78,Republic of Korea2013,,"1,305,604,981,272",27060,Generation Z
Asia,Republic of Korea,2013,female,5-14 years,16,2502109,0.64,Republic of Korea2013,,"1,305,604,981,272",27060,Generation Z
Asia,Republic of Korea,2014,male,75+ years,1090,875829,124.45,Republic of Korea2014,,"1,411,333,926,201",29120,Silent
Asia,Republic of Korea,2014,male,55-74 years,2952,4819912,61.25,Republic of Korea2014,,"1,411,333,926,201",29120,Boomers
Asia,Republic of Korea,2014,male,35-54 years,4085,8631486,47.33,Republic of Korea2014,,"1,411,333,926,201",29120,Generation X
Asia,Republic of Korea,2014,female,75+ years,721,1627234,44.31,Republic of Korea2014,,"1,411,333,926,201",29120,Silent
Asia,Republic of Korea,2014,male,25-34 years,1133,3662939,30.93,Republic of Korea2014,,"1,411,333,926,201",29120,Millenials
Asia,Republic of Korea,2014,female,25-34 years,643,3460437,18.58,Republic of Korea2014,,"1,411,333,926,201",29120,Millenials
Asia,Republic of Korea,2014,female,55-74 years,961,5173521,18.58,Republic of Korea2014,,"1,411,333,926,201",29120,Boomers
Asia,Republic of Korea,2014,female,35-54 years,1506,8376722,17.98,Republic of Korea2014,,"1,411,333,926,201",29120,Generation X
Asia,Republic of Korea,2014,male,15-24 years,453,3588494,12.62,Republic of Korea2014,,"1,411,333,926,201",29120,Millenials
Asia,Republic of Korea,2014,female,15-24 years,257,3209671,8.01,Republic of Korea2014,,"1,411,333,926,201",29120,Millenials
Asia,Republic of Korea,2014,male,5-14 years,22,2615352,0.84,Republic of Korea2014,,"1,411,333,926,201",29120,Generation Z
Asia,Republic of Korea,2014,female,5-14 years,11,2424320,0.45,Republic of Korea2014,,"1,411,333,926,201",29120,Generation Z
Europe,Romania,2000,male,35-54 years,978,2865300,34.13,Romania2000,0.706,"37,438,527,800",1758,Boomers
Europe,Romania,2000,male,55-74 years,658,1934900,34.01,Romania2000,0.706,"37,438,527,800",1758,Silent
Europe,Romania,2000,male,75+ years,114,375100,30.39,Romania2000,0.706,"37,438,527,800",1758,G.I. Generation
Europe,Romania,2000,male,25-34 years,364,1851600,19.66,Romania2000,0.706,"37,438,527,800",1758,Generation X
Europe,Romania,2000,female,75+ years,65,623400,10.43,Romania2000,0.706,"37,438,527,800",1758,G.I. Generation
Europe,Romania,2000,male,15-24 years,188,1846000,10.18,Romania2000,0.706,"37,438,527,800",1758,Generation X
Europe,Romania,2000,female,55-74 years,171,2347300,7.28,Romania2000,0.706,"37,438,527,800",1758,Silent
Europe,Romania,2000,female,35-54 years,179,2929500,6.11,Romania2000,0.706,"37,438,527,800",1758,Boomers
Europe,Romania,2000,female,25-34 years,58,1792700,3.24,Romania2000,0.706,"37,438,527,800",1758,Generation X
Europe,Romania,2000,female,15-24 years,32,1771300,1.81,Romania2000,0.706,"37,438,527,800",1758,Generation X
Europe,Romania,2000,male,5-14 years,23,1508100,1.53,Romania2000,0.706,"37,438,527,800",1758,Millenials
Europe,Romania,2000,female,5-14 years,6,1445200,0.42,Romania2000,0.706,"37,438,527,800",1758,Millenials
Europe,Romania,2001,male,35-54 years,1043,2857051,36.51,Romania2001,,"40,716,836,998",1914,Boomers
Europe,Romania,2001,male,75+ years,113,396468,28.5,Romania2001,,"40,716,836,998",1914,Silent
Europe,Romania,2001,male,55-74 years,540,1915525,28.19,Romania2001,,"40,716,836,998",1914,Silent
Europe,Romania,2001,male,25-34 years,371,1931865,19.2,Romania2001,,"40,716,836,998",1914,Generation X
Europe,Romania,2001,male,15-24 years,185,1809255,10.23,Romania2001,,"40,716,836,998",1914,Millenials
Europe,Romania,2001,female,75+ years,54,653462,8.26,Romania2001,,"40,716,836,998",1914,Silent
Europe,Romania,2001,female,55-74 years,178,2329886,7.64,Romania2001,,"40,716,836,998",1914,Silent
Europe,Romania,2001,female,35-54 years,138,2921486,4.72,Romania2001,,"40,716,836,998",1914,Boomers
Europe,Romania,2001,female,25-34 years,36,1868696,1.93,Romania2001,,"40,716,836,998",1914,Generation X
Europe,Romania,2001,male,5-14 years,26,1456471,1.79,Romania2001,,"40,716,836,998",1914,Millenials
Europe,Romania,2001,female,15-24 years,31,1739076,1.78,Romania2001,,"40,716,836,998",1914,Millenials
Europe,Romania,2001,female,5-14 years,5,1393646,0.36,Romania2001,,"40,716,836,998",1914,Millenials
Europe,Romania,2002,male,35-54 years,1138,2808780,40.52,Romania2002,,"46,174,557,556",2231,Boomers
Europe,Romania,2002,male,75+ years,142,404282,35.12,Romania2002,,"46,174,557,556",2231,Silent
Europe,Romania,2002,male,55-74 years,651,1878420,34.66,Romania2002,,"46,174,557,556",2231,Silent
Europe,Romania,2002,male,25-34 years,375,1876794,19.98,Romania2002,,"46,174,557,556",2231,Generation X
Europe,Romania,2002,male,15-24 years,198,1739618,11.38,Romania2002,,"46,174,557,556",2231,Millenials
Europe,Romania,2002,female,75+ years,59,669890,8.81,Romania2002,,"46,174,557,556",2231,Silent
Europe,Romania,2002,female,55-74 years,187,2292484,8.16,Romania2002,,"46,174,557,556",2231,Silent
Europe,Romania,2002,female,35-54 years,175,2875101,6.09,Romania2002,,"46,174,557,556",2231,Boomers
Europe,Romania,2002,female,25-34 years,58,1810431,3.2,Romania2002,,"46,174,557,556",2231,Generation X
Europe,Romania,2002,male,5-14 years,35,1372601,2.55,Romania2002,,"46,174,557,556",2231,Millenials
Europe,Romania,2002,female,15-24 years,38,1659695,2.29,Romania2002,,"46,174,557,556",2231,Millenials
Europe,Romania,2002,female,5-14 years,11,1312484,0.84,Romania2002,,"46,174,557,556",2231,Millenials
Europe,Romania,2003,male,35-54 years,1069,2925320,36.54,Romania2003,,"59,867,801,205",2898,Boomers
Europe,Romania,2003,male,55-74 years,662,1863111,35.53,Romania2003,,"59,867,801,205",2898,Silent
Europe,Romania,2003,male,75+ years,127,421121,30.16,Romania2003,,"59,867,801,205",2898,Silent
Europe,Romania,2003,male,25-34 years,349,1803090,19.36,Romania2003,,"59,867,801,205",2898,Generation X
Europe,Romania,2003,male,15-24 years,157,1733591,9.06,Romania2003,,"59,867,801,205",2898,Millenials
Europe,Romania,2003,female,75+ years,55,692956,7.94,Romania2003,,"59,867,801,205",2898,Silent
Europe,Romania,2003,female,55-74 years,176,2280751,7.72,Romania2003,,"59,867,801,205",2898,Silent
Europe,Romania,2003,female,35-54 years,188,2993019,6.28,Romania2003,,"59,867,801,205",2898,Boomers
Europe,Romania,2003,female,15-24 years,45,1654756,2.72,Romania2003,,"59,867,801,205",2898,Millenials
Europe,Romania,2003,female,25-34 years,36,1733161,2.08,Romania2003,,"59,867,801,205",2898,Generation X
Europe,Romania,2003,male,5-14 years,22,1307126,1.68,Romania2003,,"59,867,801,205",2898,Millenials
Europe,Romania,2003,female,5-14 years,8,1248839,0.64,Romania2003,,"59,867,801,205",2898,Millenials
Europe,Romania,2004,male,55-74 years,646,1874080,34.47,Romania2004,,"76,216,441,462",3698,Silent
Europe,Romania,2004,male,35-54 years,999,2968149,33.66,Romania2004,,"76,216,441,462",3698,Boomers
Europe,Romania,2004,male,75+ years,127,436622,29.09,Romania2004,,"76,216,441,462",3698,Silent
Europe,Romania,2004,male,25-34 years,311,1778966,17.48,Romania2004,,"76,216,441,462",3698,Generation X
Europe,Romania,2004,male,15-24 years,166,1719930,9.65,Romania2004,,"76,216,441,462",3698,Millenials
Europe,Romania,2004,female,75+ years,55,715640,7.69,Romania2004,,"76,216,441,462",3698,Silent
Europe,Romania,2004,female,55-74 years,174,2298125,7.57,Romania2004,,"76,216,441,462",3698,Silent
Europe,Romania,2004,female,35-54 years,130,3030172,4.29,Romania2004,,"76,216,441,462",3698,Boomers
Europe,Romania,2004,female,25-34 years,49,1706579,2.87,Romania2004,,"76,216,441,462",3698,Generation X
Europe,Romania,2004,male,5-14 years,27,1247536,2.16,Romania2004,,"76,216,441,462",3698,Millenials
Europe,Romania,2004,female,15-24 years,33,1644876,2.01,Romania2004,,"76,216,441,462",3698,Millenials
Europe,Romania,2004,female,5-14 years,3,1190092,0.25,Romania2004,,"76,216,441,462",3698,Millenials
Europe,Romania,2005,male,55-74 years,597,1891105,31.57,Romania2005,0.7509999999999999,"99,697,566,668",4847,Silent
Europe,Romania,2005,male,35-54 years,943,2989109,31.55,Romania2005,0.7509999999999999,"99,697,566,668",4847,Boomers
Europe,Romania,2005,male,75+ years,135,453633,29.76,Romania2005,0.7509999999999999,"99,697,566,668",4847,Silent
Europe,Romania,2005,male,25-34 years,289,1771497,16.31,Romania2005,0.7509999999999999,"99,697,566,668",4847,Generation X
Europe,Romania,2005,female,75+ years,71,740695,9.59,Romania2005,0.7509999999999999,"99,697,566,668",4847,Silent
Europe,Romania,2005,male,15-24 years,153,1708513,8.96,Romania2005,0.7509999999999999,"99,697,566,668",4847,Millenials
Europe,Romania,2005,female,55-74 years,187,2321086,8.06,Romania2005,0.7509999999999999,"99,697,566,668",4847,Silent
Europe,Romania,2005,female,35-54 years,146,3045324,4.79,Romania2005,0.7509999999999999,"99,697,566,668",4847,Boomers
Europe,Romania,2005,female,25-34 years,34,1693275,2.01,Romania2005,0.7509999999999999,"99,697,566,668",4847,Generation X
Europe,Romania,2005,female,15-24 years,28,1636907,1.71,Romania2005,0.7509999999999999,"99,697,566,668",4847,Millenials
Europe,Romania,2005,male,5-14 years,16,1187823,1.35,Romania2005,0.7509999999999999,"99,697,566,668",4847,Millenials
Europe,Romania,2005,female,5-14 years,4,1130993,0.35,Romania2005,0.7509999999999999,"99,697,566,668",4847,Millenials
Europe,Romania,2006,male,55-74 years,643,1905129,33.75,Romania2006,,"123,533,036,668",6018,Silent
Europe,Romania,2006,male,35-54 years,996,3001835,33.18,Romania2006,,"123,533,036,668",6018,Boomers
Europe,Romania,2006,male,75+ years,136,468341,29.04,Romania2006,,"123,533,036,668",6018,Silent
Europe,Romania,2006,male,25-34 years,296,1774300,16.68,Romania2006,,"123,533,036,668",6018,Generation X
Europe,Romania,2006,male,15-24 years,151,1661481,9.09,Romania2006,,"123,533,036,668",6018,Millenials
Europe,Romania,2006,female,75+ years,63,764708,8.24,Romania2006,,"123,533,036,668",6018,Silent
Europe,Romania,2006,female,55-74 years,188,2337396,8.04,Romania2006,,"123,533,036,668",6018,Silent
Europe,Romania,2006,female,35-54 years,160,3052218,5.24,Romania2006,,"123,533,036,668",6018,Boomers
Europe,Romania,2006,female,25-34 years,36,1693804,2.13,Romania2006,,"123,533,036,668",6018,Generation X
Europe,Romania,2006,female,15-24 years,33,1591081,2.07,Romania2006,,"123,533,036,668",6018,Millenials
Europe,Romania,2006,male,5-14 years,18,1165992,1.54,Romania2006,,"123,533,036,668",6018,Millenials
Europe,Romania,2006,female,5-14 years,1,1110276,0.09,Romania2006,,"123,533,036,668",6018,Millenials
Europe,Romania,2007,male,55-74 years,596,1916195,31.1,Romania2007,,"175,933,642,292",8593,Silent
Europe,Romania,2007,male,75+ years,138,485821,28.41,Romania2007,,"175,933,642,292",8593,Silent
Europe,Romania,2007,male,35-54 years,851,3011852,28.26,Romania2007,,"175,933,642,292",8593,Boomers
Europe,Romania,2007,male,25-34 years,250,1769266,14.13,Romania2007,,"175,933,642,292",8593,Generation X
Europe,Romania,2007,female,75+ years,67,791656,8.46,Romania2007,,"175,933,642,292",8593,Silent
Europe,Romania,2007,male,15-24 years,136,1626508,8.36,Romania2007,,"175,933,642,292",8593,Millenials
Europe,Romania,2007,female,55-74 years,144,2350957,6.13,Romania2007,,"175,933,642,292",8593,Silent
Europe,Romania,2007,female,35-54 years,159,3054484,5.21,Romania2007,,"175,933,642,292",8593,Boomers
Europe,Romania,2007,female,25-34 years,45,1686938,2.67,Romania2007,,"175,933,642,292",8593,Generation X
Europe,Romania,2007,female,15-24 years,24,1555447,1.54,Romania2007,,"175,933,642,292",8593,Millenials
Europe,Romania,2007,male,5-14 years,13,1141212,1.14,Romania2007,,"175,933,642,292",8593,Generation Z
Europe,Romania,2007,female,5-14 years,7,1084690,0.65,Romania2007,,"175,933,642,292",8593,Generation Z
Europe,Romania,2008,male,55-74 years,604,1933448,31.24,Romania2008,,"213,605,065,703",10454,Silent
Europe,Romania,2008,male,75+ years,156,500584,31.16,Romania2008,,"213,605,065,703",10454,Silent
Europe,Romania,2008,male,35-54 years,840,3015279,27.86,Romania2008,,"213,605,065,703",10454,Boomers
Europe,Romania,2008,male,25-34 years,235,1758439,13.36,Romania2008,,"213,605,065,703",10454,Generation X
Europe,Romania,2008,male,15-24 years,174,1594080,10.92,Romania2008,,"213,605,065,703",10454,Millenials
Europe,Romania,2008,female,75+ years,63,815912,7.72,Romania2008,,"213,605,065,703",10454,Silent
Europe,Romania,2008,female,55-74 years,175,2371605,7.38,Romania2008,,"213,605,065,703",10454,Silent
Europe,Romania,2008,female,35-54 years,133,3048866,4.36,Romania2008,,"213,605,065,703",10454,Boomers
Europe,Romania,2008,female,25-34 years,38,1674401,2.27,Romania2008,,"213,605,065,703",10454,Generation X
Europe,Romania,2008,female,15-24 years,30,1526352,1.97,Romania2008,,"213,605,065,703",10454,Millenials
Europe,Romania,2008,male,5-14 years,17,1125707,1.51,Romania2008,,"213,605,065,703",10454,Generation Z
Europe,Romania,2008,female,5-14 years,7,1069130,0.65,Romania2008,,"213,605,065,703",10454,Generation Z
Europe,Romania,2009,male,55-74 years,646,1946544,33.19,Romania2009,,"172,611,845,342",8465,Silent
Europe,Romania,2009,male,75+ years,159,512470,31.03,Romania2009,,"172,611,845,342",8465,Silent
Europe,Romania,2009,male,35-54 years,940,3031317,31.01,Romania2009,,"172,611,845,342",8465,Boomers
Europe,Romania,2009,male,25-34 years,275,1744278,15.77,Romania2009,,"172,611,845,342",8465,Generation X
Europe,Romania,2009,male,15-24 years,163,1556450,10.47,Romania2009,,"172,611,845,342",8465,Millenials
Europe,Romania,2009,female,75+ years,53,838699,6.32,Romania2009,,"172,611,845,342",8465,Silent
Europe,Romania,2009,female,55-74 years,124,2388417,5.19,Romania2009,,"172,611,845,342",8465,Silent
Europe,Romania,2009,female,35-54 years,131,3055180,4.29,Romania2009,,"172,611,845,342",8465,Boomers
Europe,Romania,2009,female,15-24 years,39,1491923,2.61,Romania2009,,"172,611,845,342",8465,Millenials
Europe,Romania,2009,female,25-34 years,32,1658906,1.93,Romania2009,,"172,611,845,342",8465,Generation X
Europe,Romania,2009,male,5-14 years,14,1111827,1.26,Romania2009,,"172,611,845,342",8465,Generation Z
Europe,Romania,2009,female,5-14 years,10,1054871,0.95,Romania2009,,"172,611,845,342",8465,Generation Z
Europe,Romania,2010,male,55-74 years,704,1977886,35.59,Romania2010,0.785,"166,658,327,827",8190,Silent
Europe,Romania,2010,male,35-54 years,995,3038553,32.75,Romania2010,0.785,"166,658,327,827",8190,Generation X
Europe,Romania,2010,male,75+ years,154,523244,29.43,Romania2010,0.785,"166,658,327,827",8190,Silent
Europe,Romania,2010,male,25-34 years,263,1734890,15.16,Romania2010,0.785,"166,658,327,827",8190,Generation X
Europe,Romania,2010,male,15-24 years,177,1495092,11.84,Romania2010,0.785,"166,658,327,827",8190,Millenials
Europe,Romania,2010,female,55-74 years,177,2425485,7.3,Romania2010,0.785,"166,658,327,827",8190,Silent
Europe,Romania,2010,female,75+ years,59,861006,6.85,Romania2010,0.785,"166,658,327,827",8190,Silent
Europe,Romania,2010,female,35-54 years,147,3050480,4.82,Romania2010,0.785,"166,658,327,827",8190,Generation X
Europe,Romania,2010,female,15-24 years,38,1433832,2.65,Romania2010,0.785,"166,658,327,827",8190,Millenials
Europe,Romania,2010,female,25-34 years,36,1649535,2.18,Romania2010,0.785,"166,658,327,827",8190,Generation X
Europe,Romania,2010,male,5-14 years,11,1107850,0.99,Romania2010,0.785,"166,658,327,827",8190,Generation Z
Europe,Romania,2010,female,5-14 years,5,1050796,0.48,Romania2010,0.785,"166,658,327,827",8190,Generation Z
Europe,Romania,2011,male,55-74 years,668,2000334,33.39,Romania2011,0.7859999999999999,"184,367,381,749",9086,Boomers
Europe,Romania,2011,male,35-54 years,896,3050462,29.37,Romania2011,0.7859999999999999,"184,367,381,749",9086,Generation X
Europe,Romania,2011,male,75+ years,143,534670,26.75,Romania2011,0.7859999999999999,"184,367,381,749",9086,Silent
Europe,Romania,2011,male,25-34 years,233,1719127,13.55,Romania2011,0.7859999999999999,"184,367,381,749",9086,Millenials
Europe,Romania,2011,male,15-24 years,186,1438023,12.93,Romania2011,0.7859999999999999,"184,367,381,749",9086,Millenials
Europe,Romania,2011,female,75+ years,62,884450,7.01,Romania2011,0.7859999999999999,"184,367,381,749",9086,Silent
Europe,Romania,2011,female,55-74 years,152,2450665,6.2,Romania2011,0.7859999999999999,"184,367,381,749",9086,Boomers
Europe,Romania,2011,female,35-54 years,117,3048485,3.84,Romania2011,0.7859999999999999,"184,367,381,749",9086,Generation X
Europe,Romania,2011,female,15-24 years,30,1379354,2.17,Romania2011,0.7859999999999999,"184,367,381,749",9086,Millenials
Europe,Romania,2011,female,25-34 years,30,1635487,1.83,Romania2011,0.7859999999999999,"184,367,381,749",9086,Millenials
Europe,Romania,2011,male,5-14 years,16,1104004,1.45,Romania2011,0.7859999999999999,"184,367,381,749",9086,Generation Z
Europe,Romania,2011,female,5-14 years,3,1046640,0.29,Romania2011,0.7859999999999999,"184,367,381,749",9086,Generation Z
Europe,Romania,2012,male,55-74 years,667,2037178,32.74,Romania2012,0.7879999999999999,"171,664,638,717",9015,Boomers
Europe,Romania,2012,male,35-54 years,903,2880956,31.34,Romania2012,0.7879999999999999,"171,664,638,717",9015,Generation X
Europe,Romania,2012,male,75+ years,152,549396,27.67,Romania2012,0.7879999999999999,"171,664,638,717",9015,Silent
Europe,Romania,2012,male,25-34 years,253,1438391,17.59,Romania2012,0.7879999999999999,"171,664,638,717",9015,Millenials
Europe,Romania,2012,male,15-24 years,156,1240383,12.58,Romania2012,0.7879999999999999,"171,664,638,717",9015,Millenials
Europe,Romania,2012,female,55-74 years,135,2465486,5.48,Romania2012,0.7879999999999999,"171,664,638,717",9015,Boomers
Europe,Romania,2012,female,75+ years,42,927366,4.53,Romania2012,0.7879999999999999,"171,664,638,717",9015,Silent
Europe,Romania,2012,female,35-54 years,112,2816257,3.98,Romania2012,0.7879999999999999,"171,664,638,717",9015,Generation X
Europe,Romania,2012,female,25-34 years,32,1373925,2.33,Romania2012,0.7879999999999999,"171,664,638,717",9015,Millenials
Europe,Romania,2012,female,15-24 years,27,1168598,2.31,Romania2012,0.7879999999999999,"171,664,638,717",9015,Millenials
Europe,Romania,2012,male,5-14 years,11,1100497,1.0,Romania2012,0.7879999999999999,"171,664,638,717",9015,Generation Z
Europe,Romania,2012,female,5-14 years,5,1043161,0.48,Romania2012,0.7879999999999999,"171,664,638,717",9015,Generation Z
Europe,Romania,2013,male,55-74 years,676,2052427,32.94,Romania2013,0.7909999999999999,"191,549,024,911",10080,Boomers
Europe,Romania,2013,male,35-54 years,830,2902422,28.6,Romania2013,0.7909999999999999,"191,549,024,911",10080,Generation X
Europe,Romania,2013,male,75+ years,158,561583,28.13,Romania2013,0.7909999999999999,"191,549,024,911",10080,Silent
Europe,Romania,2013,male,25-34 years,237,1438227,16.48,Romania2013,0.7909999999999999,"191,549,024,911",10080,Millenials
Europe,Romania,2013,male,15-24 years,134,1198610,11.18,Romania2013,0.7909999999999999,"191,549,024,911",10080,Millenials
Europe,Romania,2013,female,75+ years,53,952420,5.56,Romania2013,0.7909999999999999,"191,549,024,911",10080,Silent
Europe,Romania,2013,female,55-74 years,135,2471792,5.46,Romania2013,0.7909999999999999,"191,549,024,911",10080,Boomers
Europe,Romania,2013,female,35-54 years,119,2811283,4.23,Romania2013,0.7909999999999999,"191,549,024,911",10080,Generation X
Europe,Romania,2013,female,25-34 years,29,1355015,2.14,Romania2013,0.7909999999999999,"191,549,024,911",10080,Millenials
Europe,Romania,2013,female,15-24 years,22,1124343,1.96,Romania2013,0.7909999999999999,"191,549,024,911",10080,Millenials
Europe,Romania,2013,male,5-14 years,8,1096591,0.73,Romania2013,0.7909999999999999,"191,549,024,911",10080,Generation Z
Europe,Romania,2013,female,5-14 years,6,1038632,0.58,Romania2013,0.7909999999999999,"191,549,024,911",10080,Generation Z
Europe,Romania,2014,male,55-74 years,644,2061013,31.25,Romania2014,0.7929999999999999,"199,493,490,983",10526,Boomers
Europe,Romania,2014,male,75+ years,172,572374,30.05,Romania2014,0.7929999999999999,"199,493,490,983",10526,Silent
Europe,Romania,2014,male,35-54 years,705,2917749,24.16,Romania2014,0.7929999999999999,"199,493,490,983",10526,Generation X
Europe,Romania,2014,male,25-34 years,230,1430960,16.07,Romania2014,0.7929999999999999,"199,493,490,983",10526,Millenials
Europe,Romania,2014,male,15-24 years,125,1158355,10.79,Romania2014,0.7929999999999999,"199,493,490,983",10526,Millenials
Europe,Romania,2014,female,75+ years,58,976072,5.94,Romania2014,0.7929999999999999,"199,493,490,983",10526,Silent
Europe,Romania,2014,female,55-74 years,138,2470673,5.59,Romania2014,0.7929999999999999,"199,493,490,983",10526,Boomers
Europe,Romania,2014,female,35-54 years,91,2812215,3.24,Romania2014,0.7929999999999999,"199,493,490,983",10526,Generation X
Europe,Romania,2014,female,25-34 years,18,1335635,1.35,Romania2014,0.7929999999999999,"199,493,490,983",10526,Millenials
Europe,Romania,2014,female,15-24 years,14,1087344,1.29,Romania2014,0.7929999999999999,"199,493,490,983",10526,Millenials
Europe,Romania,2014,male,5-14 years,11,1094389,1.01,Romania2014,0.7929999999999999,"199,493,490,983",10526,Generation Z
Europe,Romania,2014,female,5-14 years,3,1035456,0.29,Romania2014,0.7929999999999999,"199,493,490,983",10526,Generation Z
Asia,Russian Federation,2000,male,35-54 years,21063,21378098,98.53,Russian Federation2000,,"259,708,496,267",1879,Boomers
Asia,Russian Federation,2000,male,55-74 years,9656,10282841,93.9,Russian Federation2000,,"259,708,496,267",1879,Silent
Asia,Russian Federation,2000,male,25-34 years,8654,10025181,86.32,Russian Federation2000,,"259,708,496,267",1879,Generation X
Asia,Russian Federation,2000,male,75+ years,1165,1380292,84.4,Russian Federation2000,,"259,708,496,267",1879,G.I. Generation
Asia,Russian Federation,2000,male,15-24 years,6578,11393600,57.73,Russian Federation2000,,"259,708,496,267",1879,Generation X
Asia,Russian Federation,2000,female,75+ years,1382,4729070,29.22,Russian Federation2000,,"259,708,496,267",1879,G.I. Generation
Asia,Russian Federation,2000,female,55-74 years,2646,15887955,16.65,Russian Federation2000,,"259,708,496,267",1879,Silent
Asia,Russian Federation,2000,female,35-54 years,2926,22830770,12.82,Russian Federation2000,,"259,708,496,267",1879,Boomers
Asia,Russian Federation,2000,female,25-34 years,1027,9648389,10.64,Russian Federation2000,,"259,708,496,267",1879,Generation X
Asia,Russian Federation,2000,female,15-24 years,1015,11120027,9.13,Russian Federation2000,,"259,708,496,267",1879,Generation X
Asia,Russian Federation,2000,male,5-14 years,404,9986252,4.05,Russian Federation2000,,"259,708,496,267",1879,Millenials
Asia,Russian Federation,2000,female,5-14 years,103,9543220,1.08,Russian Federation2000,,"259,708,496,267",1879,Millenials
Asia,Russian Federation,2001,male,35-54 years,21262,21476420,99.0,Russian Federation2001,,"306,602,673,980",2229,Boomers
Asia,Russian Federation,2001,male,55-74 years,9234,10030533,92.06,Russian Federation2001,,"306,602,673,980",2229,Silent
Asia,Russian Federation,2001,male,25-34 years,8886,10078045,88.17,Russian Federation2001,,"306,602,673,980",2229,Generation X
Asia,Russian Federation,2001,male,75+ years,1236,1485110,83.23,Russian Federation2001,,"306,602,673,980",2229,Silent
Asia,Russian Federation,2001,male,15-24 years,6945,11547645,60.14,Russian Federation2001,,"306,602,673,980",2229,Millenials
